Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
503	680.7396	1.9827809	684.748	678.477	532.4286	108.50735	24.789745	131.00847	5.2857995	2016000	-2.3841858e-08	53.783066	-0.00015515102	-0.018554688	-0.96081066	-1.1592537e-05	0.0	79.0	2251.9427766799927
504	679.8471	1.2865193	681.5798	676.965	531.8571	108.34849	25.16048	131.20958	5.619948	2020000	3.2663344e-08	33.143692	-0.00015727998	-0.0069274902	-0.96081066	0.00013150141	0.0	79.0	2256.40381026268
505	682.4654	1.9413842	684.69104	680.09485	533.5714	108.877594	23.690187	134.33266	4.5176625	2024000	-7.629395e-09	44.350277	-0.00014618016	-0.012226105	-0.96081066	-1.816243e-05	0.0	79.0	2260.7982239723206
506	681.0749	2.1722505	684.68134	678.3631	532.7143	108.844955	23.370802	130.39876	7.4148316	2028000	-7.629395e-09	70.76142	-0.00015996695	-0.013313293	-0.96081066	8.613378e-06	0.0	79.0	2266.1546533107758
507	681.2148	1.7871021	684.6502	678.5371	532.7143	108.66932	24.251646	132.39957	9.059856	2032000	-1.6212464e-08	44.816055	-0.00018016243	-0.007904053	-0.96081066	6.762463e-05	0.0	79.0	2270.5495929718018
508	680.4606	0.6682835	681.51886	679.94574	532.2857	108.38633	25.157013	133.45581	3.05548	2036000	-5.4359436e-08	30.17557	-0.0002066307	-0.008104324	-0.96081066	-3.1045853e-05	0.0	79.0	2275.1364874839783
509	682.66974	1.3925959	684.5916	679.91583	533.7143	108.71516	23.841152	132.40617	5.3626404	2040000	9.298325e-09	54.125984	-0.00012621665	-0.01776886	-0.96081066	8.617917e-05	0.0	79.0	2280.456888437271
510	680.50696	1.5859404	683.1012	678.4672	532.2857	108.80446	24.031485	134.69081	5.0223527	2044000	5.00679e-09	57.430225	-0.00023982333	-0.022953033	-0.96081066	3.8252623e-05	0.0	79.0	2284.8637528419495
511	681.6204	1.2065895	683.30676	680.0	533.0	108.70448	24.442896	129.99979	5.819478	2048000	1.0967255e-08	49.922928	-0.00017709554	-0.012229919	-0.96081066	-9.34273e-06	0.0	79.0	2289.651284456253
512	681.78906	1.3082107	684.6804	679.95337	533.1429	108.21588	24.585117	133.33598	9.081029	2052000	-9.059906e-09	39.438133	-0.00015802812	-0.007270813	-0.96081066	-5.7047935e-05	0.0	79.0	2294.6789934635162
513	681.09	1.7984893	684.6257	678.41473	532.7143	108.2495	24.59608	132.83392	9.766767	2056000	-2.3841857e-09	28.472351	-0.00021456837	-0.0054340363	-0.96081066	0.000104910585	0.0	79.0	2299.0823590755463
514	681.7412	0.9992582	683.0564	679.86816	533.1429	108.65432	23.820272	134.1169	6.3933992	2060000	5.1379203e-08	56.316147	-0.000107355416	-0.026573181	-0.96081066	-4.4171633e-05	0.0	79.0	2304.2850193977356
515	681.5664	0.85841805	683.15466	679.9448	533.0	108.64906	24.341301	131.09187	4.945724	2064000	-1.4066696e-08	36.13531	-0.00021048795	-0.010738373	-0.96081066	0.0001100978	0.0	79.0	2308.92879986763
516	680.5119	1.5307062	683.1263	678.5909	532.2857	108.75207	24.09068	134.31432	7.0138865	2068000	-1.0967255e-08	34.445225	-0.00022231293	-0.0076942444	-0.96081066	-5.4736764e-05	0.0	79.0	2313.248395681381
517	682.0074	0.7037468	683.24585	681.5145	533.2857	108.55142	24.003841	133.6068	5.070217	2072000	-4.9591065e-08	41.813244	-0.00011565828	-0.01020813	-0.96081066	9.6126285e-05	0.0	79.0	2318.724020719528
518	680.72156	1.619138	683.1721	678.4355	532.4286	108.91292	24.581942	132.09113	4.8879075	2076000	-3.98159e-08	43.785915	-9.370113e-05	-0.015842438	-0.96081066	0.0001280455	0.0	79.0	2323.1563909053802
519	682.8573	1.8955392	686.15967	680.06744	533.8571	108.25783	24.726665	133.0719	4.9766583	2080000	5.3048135e-09	38.11013	-0.00014175528	-0.010196686	-0.96081066	-7.081866e-05	0.0	79.0	2327.5234825611115
520	679.7956	1.2455634	681.5903	678.33685	531.8571	108.36709	24.684917	131.4557	8.573641	2084000	-2.628565e-08	38.948856	-0.00017605687	-0.005947113	-0.96081066	4.9227117e-05	0.0	79.0	2332.841676712036
521	681.06415	1.0556629	682.91034	679.88446	532.7143	108.30548	25.037718	129.88666	5.033308	2088000	2.3722649e-08	35.918083	-0.00019876134	-0.009651184	-0.96081066	3.7352234e-05	0.0	79.0	2337.187553167343
522	681.15924	2.5201907	684.63654	677.1703	532.7143	108.42675	24.270655	130.03539	4.830021	2092000	-2.6702882e-08	53.07728	-0.00020055842	-0.0104904175	-0.96081066	-7.564899e-05	0.0	79.0	2341.502694606781
523	681.3311	1.7001228	684.5745	678.52344	532.8571	108.45781	23.83713	130.97296	8.895472	2096000	-4.1246413e-08	60.452282	-0.000106818916	-0.010974884	-0.96081066	3.5804987e-05	0.0	79.0	2346.741498231888
524	681.17413	1.100776	683.18225	680.0159	532.7143	108.89949	24.157799	132.19849	7.8695254	2100000	2.4795533e-08	64.1076	-0.00025473713	-0.013687134	-0.96081066	3.4336954e-05	0.0	79.0	2351.3603229522705
525	680.0312	1.6601614	683.18176	678.41425	532.0	108.41303	24.610113	131.62025	5.175086	2104000	-3.4809112e-08	33.14785	-0.0003033247	-0.007411957	-0.96081066	-7.768178e-05	0.0	79.0	2356.1142966747284
526	680.4794	1.3953037	683.1419	678.4212	532.2857	108.51097	24.291811	133.31108	6.3141193	2108000	5.4836273e-09	33.59732	-0.00020475293	-0.0051002502	-0.96081066	2.8645158e-05	0.0	79.0	2361.093953371048
527	681.7817	1.524708	684.6005	679.9429	533.1429	108.22913	24.235292	130.31647	2.8789759	2112000	2.002716e-08	43.161797	-0.00011263657	-0.010360718	-0.96081066	1.363185e-05	0.0	79.0	2365.4263134002686
528	681.38293	1.5320488	683.189	679.9565	532.8571	108.790306	23.796303	132.58119	7.4362907	2116000	-1.2397766e-08	34.807793	-0.00019472885	-0.006866455	-0.96081066	2.6141106e-06	0.0	79.0	2370.614474773407
529	681.78094	1.0454665	683.1806	679.85614	533.1429	108.44895	24.23542	132.96497	9.302391	2120000	-1.8119811e-08	39.02872	-0.00016661573	-0.009025574	-0.96081066	-5.3607524e-05	0.0	79.0	2375.300203561783
530	680.9232	2.4438355	684.5778	677.03046	532.5714	108.484375	24.359983	135.06526	3.5429015	2124000	-1.0758638e-08	54.7711	-0.000165117	-0.009490967	-0.96081066	-5.4736047e-05	0.0	79.0	2379.5651400089264
531	682.2995	1.5889729	684.6611	680.0349	533.4286	108.940155	23.73128	132.20087	3.507098	2128000	2.849102e-08	43.207077	-0.00019938839	-0.014469147	-0.96081066	0.00010804814	0.0	79.0	2385.0210661888123
532	681.34766	1.3122039	683.16644	679.91864	532.8571	108.64969	23.6553	130.90778	9.977295	2132000	-1.1444092e-08	73.83924	-0.00022236205	-0.01084137	-0.96081066	-5.947727e-05	0.0	79.0	2389.346469640732
533	681.38855	1.9042883	684.6574	678.541	532.8571	108.404625	24.708172	131.03404	7.0090313	2136000	8.8214875e-09	39.450935	-7.8488825e-05	-0.00938797	-0.96081066	1.5694619e-05	0.0	79.0	2393.700213432312
534	681.151	1.6019472	683.1738	678.47534	532.7143	108.53609	24.345675	130.24556	9.199472	2140000	5.722046e-09	25.120121	-0.00020008373	-0.007862091	-0.96081066	9.61259e-05	0.0	79.0	2399.093614578247
535	680.89984	2.3563938	684.6749	678.3639	532.5714	108.19129	24.353424	129.66344	8.309058	2144000	-4.196167e-08	46.703625	-0.00015751123	-0.009952545	-0.96081066	5.8871807e-05	0.0	79.0	2403.323312997818
536	680.89905	1.4002013	683.05316	678.4323	532.5714	108.36575	24.958067	130.40097	5.6717167	2148000	2.2649765e-08	40.881092	-0.00012921762	-0.009624481	-0.96081066	6.503984e-05	0.0	79.0	2407.7042343616486
537	681.3291	1.6764503	684.5544	678.6269	532.8571	108.39514	24.904354	130.68593	6.986921	2152000	-1.2516975e-08	37.555317	-0.00017593312	-0.00674057	-0.96081066	-5.1084848e-05	0.0	79.0	2412.795013666153
538	680.6747	1.9698089	684.5883	678.4973	532.4286	108.25513	25.091478	132.96968	7.3433166	2156000	-1.2159347e-08	39.07425	-0.00030306552	-0.0062065125	-0.96081066	1.9516468e-05	0.0	79.0	2417.172255039215
539	680.9362	1.7559372	683.0698	678.52057	532.5714	108.56375	24.59205	130.79459	5.481265	2160000	2.6941299e-08	34.068085	-0.00015337598	-0.008399963	-0.96081066	-8.764523e-05	0.0	79.0	2421.9006967544556
540	681.1713	2.1424603	684.69336	678.52435	532.7143	108.7397	23.788492	130.29488	7.533307	2164000	3.695488e-08	68.01427	-0.00017514992	-0.01158905	-0.96081066	7.587895e-05	0.0	79.0	2426.6845486164093
541	681.65216	1.1238163	683.23236	680.15155	533.0	108.886086	24.439919	132.21397	6.6577196	2168000	-2.8133393e-08	45.10073	-9.7898e-05	-0.012756348	-0.96081066	2.804011e-06	0.0	79.0	2431.0655796527863
542	681.1417	1.3999289	683.21674	678.40344	532.7143	108.4287	24.05491	132.20364	6.7138705	2172000	-7.629395e-09	36.272373	-7.771253e-05	-0.0074920654	-0.96081066	-8.950621e-06	0.0	79.0	2436.4066581726074
543	681.753	1.2765666	683.1876	680.0171	533.1429	108.28241	24.68565	131.20674	3.7506437	2176000	9.536744e-10	37.567215	-0.00014961053	-0.0055122375	-0.96081066	8.22511e-05	0.0	79.0	2440.7785964012146
544	679.8394	1.6645658	682.9996	678.48773	531.8571	108.562706	24.773363	130.81833	5.737064	2180000	0.0	42.599392	-0.00013077402	-0.0074501038	-0.96081066	0.0001229248	0.0	79.0	2445.091812133789
545	681.1177	2.9252446	686.204	678.3993	532.7143	108.6137	24.54082	134.46938	4.054024	2184000	8.010864e-08	28.159765	-0.00010949063	-0.011154175	-0.96081066	6.706751e-05	0.0	79.0	2450.295222043991
546	681.0994	1.319717	683.0773	678.5886	532.7143	109.03635	23.03198	132.85834	6.8759117	2188000	-8.34465e-09	85.46247	-0.00010334897	-0.013618469	-0.96081066	8.2746146e-07	0.0	79.0	2454.5719215869904
547	680.9233	1.4029832	683.13025	678.50665	532.5714	108.30502	24.761316	130.88466	3.1225095	2192000	4.673004e-08	31.819548	-0.00016730475	-0.0062503815	-0.96081066	-7.786426e-05	0.0	79.0	2458.9991743564606
548	681.3389	1.7006891	684.64813	678.62274	532.8571	108.51186	24.929522	132.60779	6.1382976	2196000	1.0609627e-08	30.309616	-0.00014872098	-0.0097465515	-0.96081066	0.00021352035	0.0	79.0	2464.1195769309998
549	681.6027	2.1476912	686.1172	678.5392	533.0	108.699394	24.6081	135.3992	5.1574802	2200000	-4.1007997e-08	30.69928	-0.00012121868	-0.008653641	-0.96081066	-0.00012567597	0.0	79.0	2468.387348651886
550	680.9179	1.3762273	683.1168	678.5057	532.5714	108.97019	23.250225	129.37161	5.7090483	2204000	-3.671646e-08	69.15395	-0.00019778872	-0.011199951	-0.96081066	-3.4424247e-05	0.0	79.0	2473.128613471985
551	682.8868	1.695565	684.6107	680.02527	533.8571	108.64413	23.6035	130.59387	5.5882316	2208000	-1.7881394e-08	38.030773	-0.00021622228	-0.012935638	-0.96081066	-4.979372e-05	0.0	79.0	2477.9723761081696
552	682.1656	1.1476192	684.6557	681.4349	533.4286	108.28399	24.504944	131.75818	5.545767	2212000	2.4557114e-08	40.151802	-0.00014752652	-0.0059051514	-0.96081066	4.9084454e-05	0.0	79.0	2482.2785274982452
553	680.7254	1.5093524	683.4278	678.38934	532.4286	108.48572	24.670885	135.05167	8.883102	2216000	-3.8146974e-09	38.049126	-0.00020090604	-0.006275177	-0.96081066	-4.517412e-05	0.0	79.0	2487.5774483680725
554	680.7289	1.349225	683.09076	678.6841	532.4286	108.54452	24.290049	132.62488	5.3519144	2220000	-3.385544e-08	43.90411	-0.00013829135	-0.010772705	-0.96081066	2.6815116e-05	0.0	79.0	2492.0537135601044
555	681.1298	1.5942408	683.1406	678.46674	532.7143	108.31839	24.700005	133.18895	5.126341	2224000	3.8146974e-09	33.22522	-0.0002198472	-0.0063591003	-0.96081066	6.277084e-05	0.0	79.0	2496.4329795837402
556	680.90424	2.3272316	684.58215	676.8236	532.5714	108.13266	24.757553	132.9288	3.7209044	2228000	1.0967255e-08	46.357548	-0.00016285706	-0.010246277	-0.96081066	0.00012675735	0.0	79.0	2501.741891860962
557	680.92365	1.6316609	683.23773	678.5974	532.5714	108.64279	24.493639	131.3995	8.253979	2232000	1.8119811e-08	29.05784	-0.00012665009	-0.007379532	-0.96081066	6.3080726e-05	0.0	79.0	2506.050615787506
558	681.83435	1.5071454	684.6027	680.0325	533.1429	108.754326	24.285593	132.51416	5.2951965	2236000	1.0061264e-07	57.370228	-0.00017673492	-0.017585754	-0.96081066	6.3150284e-05	0.0	79.0	2510.2797729969025
559	681.56604	1.196989	683.16284	679.9705	533.0	108.41336	24.88861	130.24437	6.815682	2240000	1.66893e-08	27.958412	-0.00025392865	-0.0070991516	-0.96081066	0.00013706365	0.0	79.0	2515.4862747192383
560	681.5295	1.1456256	683.06494	680.0148	533.0	108.42972	24.3333	134.32452	8.580507	2244000	4.2915342e-09	35.507145	-0.00021834802	-0.010238647	-0.96081066	3.3007265e-05	0.0	79.0	2519.751965045929
561	681.36395	1.5239705	683.2747	678.5722	532.8571	108.68739	24.222988	132.14622	9.125785	2248000	1.3828277e-08	43.55846	-0.00023426628	-0.011520386	-0.96081066	0.00010069639	0.0	79.0	2524.1531162261963
562	681.8087	1.9048543	684.6262	678.48157	533.1429	108.77416	24.07659	131.3546	4.4495516	2252000	-3.194809e-08	43.23329	-0.0001290145	-0.011081696	-0.96081066	-4.5605986e-05	0.0	79.0	2529.454517364502
563	680.7046	2.2705228	684.5747	678.3952	532.4286	108.59408	24.016397	130.48724	10.326874	2256000	-7.152557e-09	36.960632	-0.00020510005	-0.0069274902	-0.96081066	-2.515018e-07	0.0	79.0	2533.746208190918
564	680.66174	1.1284972	681.6164	678.4768	532.4286	108.367004	25.2545	132.62263	5.5608435	2260000	1.0490417e-08	33.2602	-0.00019246769	-0.010189056	-0.96081066	0.00018570569	0.0	79.0	2538.0933883190155
565	681.0914	1.3963772	683.1287	679.8849	532.7143	108.28949	25.11543	133.70837	4.9217367	2264000	1.1444092e-08	33.651024	-9.367228e-05	-0.0077438354	-0.96081066	2.3171038e-05	0.0	79.0	2543.359601020813
566	681.5544	0.79261917	683.0368	680.0738	533.0	108.262	24.700235	129.79039	9.01534	2268000	-4.005432e-08	30.302374	-0.00016045904	-0.004842758	-0.96081066	2.8480172e-05	0.0	79.0	2547.763092279434
567	681.8165	1.3006856	683.1705	680.0002	533.1429	109.01848	23.568045	132.35262	7.2401967	2272000	4.7922136e-08	86.66898	-0.00021433902	-0.020118713	-0.96081066	-4.130289e-05	0.0	79.0	2552.5783009529114
568	681.35046	1.9203537	684.6306	678.45056	532.8571	108.278	24.51677	131.80351	5.6226473	2276000	7.152558e-08	34.28904	-0.00033458235	-0.008892059	-0.96081066	9.049562e-05	0.0	79.0	2557.491280078888
569	681.1234	1.7833791	684.63293	679.9435	532.7143	108.40329	24.676275	131.15672	7.86439	2280000	-2.0503998e-08	39.478046	-0.00018756234	-0.011116028	-0.96081066	0.00016839227	0.0	79.0	2561.864042043686
570	680.89246	1.9767475	684.6033	678.5128	532.5714	108.53777	24.633242	131.45523	4.658797	2284000	-1.26361845e-08	31.931871	-0.00010388088	-0.007757187	-0.96081066	7.740229e-05	0.0	79.0	2567.0720126628876
571	679.6055	1.9537855	683.16266	677.17975	531.7143	108.9816	23.829449	133.88927	5.7041864	2288000	-8.630752e-08	51.510704	-0.00011109972	-0.021995544	-0.96081066	0.000110193345	0.0	79.0	2571.693735599518
572	681.0844	1.6004008	683.1109	678.381	532.7143	108.320946	24.430511	130.1385	6.1478925	2292000	-5.3167344e-08	36.793983	-0.00015001165	-0.006996155	-0.96081066	8.163765e-05	0.0	79.0	2576.0955493450165
573	680.89276	1.6593087	683.19183	678.41895	532.5714	109.258316	22.802248	134.48381	9.639648	2296000	-1.2993812e-08	89.014404	-0.000362458	-0.028511047	-0.96081066	0.00011301127	0.0	79.0	2581.323628425598
574	680.7046	1.4130677	683.1607	678.46356	532.4286	108.459625	24.834751	130.85582	5.1763663	2300000	-4.2438508e-08	40.399563	-0.0001648121	-0.009979248	-0.96081066	5.5982084e-05	0.0	79.0	2585.671370744705
575	682.9195	0.9900125	684.6558	681.5322	533.8571	108.64071	23.863657	131.35072	6.6946077	2304000	-2.2888184e-08	36.19668	-0.00018395948	-0.00863266	-0.96081066	9.259948e-05	0.0	79.0	2590.04722738266
576	680.68994	1.8486384	683.1876	678.41376	532.4286	108.5413	24.010706	130.97325	10.172702	2308000	2.0980835e-08	32.503727	-0.00035310604	-0.004837036	-0.96081066	-6.145811e-05	0.0	79.0	2595.3356709480286
577	681.59094	1.3933336	683.1205	680.07556	533.0	108.4482	24.20223	132.04808	9.717957	2312000	1.3351441e-08	29.50211	-0.0001887436	-0.004169464	-0.96081066	-4.0988773e-05	0.0	79.0	2599.9482505321503
578	681.37067	1.5618147	684.76654	679.9383	532.8571	108.60325	24.700483	131.42642	3.322409	2316000	-2.336502e-08	52.07351	-0.00014378427	-0.0128593445	-0.96081066	3.145793e-05	0.0	79.0	2604.7845120429993
579	681.166	2.1846488	683.2723	676.9182	532.7143	108.55286	24.49844	131.94183	3.4059615	2320000	-7.6293944e-08	36.041164	-0.00023573375	-0.011184692	-0.96081066	-5.531919e-05	0.0	79.0	2609.6595706939697
580	680.46405	1.5601308	683.142	678.54596	532.2857	108.48891	24.389498	129.493	6.273532	2324000	-5.173683e-08	29.662462	-0.00016208363	-0.0054340363	-0.96081066	0.00014274046	0.0	79.0	2613.9334292411804
581	682.2055	1.9506303	684.6682	678.6622	533.4286	108.91074	23.862581	133.02763	10.343505	2328000	-7.688999e-09	66.95274	-0.0001196137	-0.015411377	-0.96081066	-9.501874e-07	0.0	79.0	2618.992193698883
582	680.9361	2.3073976	683.25977	677.07117	532.5714	108.65871	23.95573	130.46338	6.6518364	2332000	2.1457673e-08	51.455704	-0.00020504475	-0.008132935	-0.96081066	-7.462797e-05	0.0	79.0	2623.7084963321686
583	680.93243	2.036626	684.80566	678.4858	532.5714	108.44561	24.730072	131.02753	2.2514932	2336000	6.437302e-09	31.546104	-0.00016767572	-0.0080394745	-0.96081066	8.678526e-06	0.0	79.0	2628.0590114593506
584	680.9382	1.8297175	683.1716	678.4287	532.5714	108.91623	23.27304	131.42314	9.600176	2340000	4.351139e-09	75.69578	-0.00018929917	-0.010932922	-0.96081066	-9.295851e-06	0.0	79.0	2633.4184579849243
585	681.1632	1.0526255	683.1471	680.0432	532.7143	108.58166	24.350437	130.97855	7.966815	2344000	-4.2915342e-09	43.7494	-0.00016724395	-0.012008667	-0.96081066	-1.0040372e-05	0.0	79.0	2637.788364171982
586	681.9708	1.7944343	683.1347	678.4359	533.2857	108.6342	23.404577	130.63148	9.997888	2348000	-5.1379203e-08	56.32722	-0.0001816833	-0.014308929	-0.96081066	3.104809e-05	0.0	79.0	2642.098361968994
587	680.66125	1.9911106	684.6033	678.3926	532.4286	108.42158	24.812616	131.40924	5.871053	2352000	3.1650067e-08	25.924278	-9.7722e-05	-0.004880905	-0.96081066	-2.7715712e-05	0.0	79.0	2647.3968613147736
588	681.7824	1.7329242	684.6718	678.48975	533.1429	108.8333	23.908583	132.05374	7.309811	2356000	-2.4080277e-08	69.22936	-0.00012728023	-0.010375977	-0.96081066	-1.8662542e-05	0.0	79.0	2651.7533066272736
589	680.062	2.3035429	683.194	676.9728	532.0	108.58168	24.071692	131.43394	9.959255	2360000	-1.7881394e-08	38.37797	-0.00032925344	-0.010177612	-0.96081066	-0.00012525037	0.0	79.0	2656.0492384433746
590	681.98773	1.5896213	683.31067	678.4566	533.2857	108.77974	24.146368	130.65996	6.7750254	2364000	-4.673004e-08	53.354847	-0.0002808224	-0.013290405	-0.96081066	-2.2710652e-05	0.0	79.0	2661.204344034195
591	681.3658	1.5251044	683.1372	678.5114	532.8571	108.58673	24.296331	132.69559	3.8686447	2368000	-4.813075e-08	30.823862	-0.00015706151	-0.00787735	-0.96081066	4.6404184e-05	0.0	79.0	2665.693361520767
592	680.7309	1.413958	683.2894	678.54114	532.4286	108.39004	24.665167	134.11885	8.372255	2372000	7.96318e-08	38.361073	-0.00017411279	-0.0050468445	-0.96081066	-9.763538e-06	0.0	79.0	2670.4714040756226
593	682.1507	1.791768	686.0554	679.9291	533.4286	108.49703	24.28709	133.06235	5.9461946	2376000	2.336502e-08	29.88373	-0.00021518707	-0.008085251	-0.96081066	3.3420325e-05	0.0	79.0	2675.455908060074
594	680.4789	1.6206795	683.1964	678.4767	532.2857	108.36827	24.79864	132.18114	3.5442553	2380000	-4.673004e-08	41.38259	-9.675836e-05	-0.0066452026	-0.96081066	-1.454857e-05	0.0	79.0	2679.794181585312
595	681.83215	2.2789512	684.9235	678.5847	533.1429	108.65613	23.877354	132.54836	2.0737648	2384000	1.7166137e-08	46.157627	-0.00017507769	-0.0128479	-0.96081066	-1.0011554e-05	0.0	79.0	2684.8322563171387
596	681.9937	1.615937	683.1881	678.38873	533.2857	109.1533	23.064486	132.90584	10.403465	2388000	3.71933e-08	80.04991	-0.0002235179	-0.013214111	-0.96081066	6.4604166e-05	0.0	79.0	2689.6477642059326
597	681.19775	1.9587247	684.6839	678.6397	532.7143	108.87475	24.36853	132.91386	4.7965865	2392000	3.9458275e-08	47.723576	-0.00023690272	-0.017311096	-0.96081066	-4.7400714e-05	0.0	79.0	2694.052075147629
598	682.02203	1.8232985	683.2865	678.4949	533.2857	108.867325	23.552341	133.23685	10.118006	2396000	-1.6748904e-08	55.065716	-0.0001411804	-0.01449585	-0.96081066	-2.9953151e-05	0.0	79.0	2699.4816148281097
599	682.91315	2.354609	686.18286	680.06433	533.8571	108.837814	24.067358	130.97745	3.7103431	2400000	-2.5093556e-08	41.78669	-0.00016804803	-0.014217377	-0.96081066	0.00015720564	0.0	79.0	2703.772710084915
600	682.02234	1.789769	684.64716	679.9241	533.2857	108.83275	24.307055	131.54628	8.04887	2404000	1.26361845e-08	35.079914	-0.00012524318	-0.01291275	-0.96081066	-9.3230934e-05	0.0	79.0	2708.161651611328
601	681.3296	2.271358	684.73883	678.44446	532.8571	108.371315	24.887808	130.22932	5.1094685	2408000	4.0888786e-08	27.11998	-0.00023424065	-0.008077621	-0.96081066	-7.775417e-05	0.0	79.0	2713.443848133087
602	680.457	1.5689274	682.98444	678.46216	532.2857	108.52897	24.955942	130.68718	9.005865	2412000	9.536744e-10	32.87513	-0.000110611436	-0.009197235	-0.96081066	-5.2677184e-05	0.0	79.0	2717.8145394325256
603	680.93256	1.6122843	683.13434	678.4123	532.5714	109.25395	23.47048	133.31201	4.183016	2416000	6.6280364e-08	73.11585	-0.00018549967	-0.020439148	-0.96081066	-7.632828e-05	0.0	79.0	2722.137213945389
604	682.0549	1.5976677	684.5917	679.9984	533.2857	108.70855	24.150908	133.55281	-0.059449673	2420000	-3.9339067e-08	37.21425	-0.000115782495	-0.010467529	-0.96081066	-3.391227e-05	0.0	79.0	2727.40252494812
605	680.9488	1.6163871	683.2725	678.5974	532.5714	108.56315	24.75521	134.08034	3.858519	2424000	2.0980835e-08	45.024227	-0.000121260644	-0.009819031	-0.96081066	-7.354593e-05	0.0	79.0	2731.865132331848
606	681.3197	1.9297954	684.5592	678.44763	532.8571	108.9283	23.973898	130.4402	8.729711	2428000	-7.319451e-08	46.072933	-0.0001342492	-0.027008057	-0.96081066	0.00010196781	0.0	79.0	2736.3916738033295
607	681.5856	2.5032969	684.76514	678.4688	533.0	108.62403	24.23207	130.53333	5.5581913	2432000	-5.2690506e-08	34.26005	-0.00022652483	-0.010044098	-0.96081066	-3.91348e-05	0.0	79.0	2741.551470518112
608	680.27344	0.94632715	681.56805	678.58215	532.1429	108.51806	24.749285	130.4897	6.444954	2436000	1.1563301e-08	38.62774	-8.335566e-05	-0.007522583	-0.96081066	2.651298e-05	0.0	79.0	2745.8986990451813
609	681.3917	1.9338486	684.72314	678.50464	532.8571	109.08992	23.529676	132.66232	7.40933	2440000	1.0490417e-08	58.709923	-0.00026145505	-0.016025543	-0.96081066	-5.8801772e-05	0.0	79.0	2750.707551240921
610	680.235	1.2720958	681.5824	678.4688	532.1429	108.22764	25.257013	131.01256	4.552225	2444000	5.2452087e-09	34.257317	-0.0001097312	-0.007865906	-0.96081066	5.8423877e-05	0.0	79.0	2755.6463072299957
611	681.6162	1.1040267	683.08936	680.0692	533.0	108.733864	24.368568	133.27051	6.400363	2448000	3.3378602e-09	33.071907	-0.00014237105	-0.011077881	-0.96081066	0.00012371471	0.0	79.0	2760.134110212326
612	680.72174	1.699431	683.2859	678.4157	532.4286	108.4959	24.763607	134.00519	4.5518503	2452000	2.8133393e-08	36.791286	-0.00015140056	-0.007923126	-0.96081066	0.0001498577	0.0	79.0	2765.3497738838196
613	681.80597	1.3038055	683.1593	679.9263	533.1429	108.93683	23.59745	132.7739	6.46902	2456000	-3.8504602e-08	43.05606	-0.00013211941	-0.013938904	-0.96081066	-6.036073e-06	0.0	79.0	2769.83051776886
614	680.0201	1.4455166	681.61926	678.45135	532.0	108.47388	24.535246	134.3607	9.509185	2460000	3.4332274e-08	20.996367	-0.000119767195	-0.0048980713	-0.96081066	-2.1359503e-05	0.0	79.0	2774.1289319992065
615	681.7842	1.9285338	684.67944	678.4622	533.1429	108.73591	24.144585	135.4112	5.433003	2464000	3.385544e-08	34.819992	-0.00013994444	-0.012565613	-0.96081066	-0.00010490709	0.0	79.0	2779.5293323993683
616	680.89954	1.6162976	683.14276	678.43646	532.5714	108.46306	24.693926	132.48222	7.575226	2468000	2.3841857e-09	32.644947	-0.00029771565	-0.009239197	-0.96081066	-9.8225624e-05	0.0	79.0	2783.877870082855
617	681.1478	2.1278584	684.67633	678.4563	532.7143	108.76255	24.363628	132.5052	5.5412083	2472000	2.0742416e-08	36.015965	-0.0001770842	-0.010681152	-0.96081066	-3.7175832e-05	0.0	79.0	2788.1884915828705
618	680.2115	1.9172356	684.6098	678.4299	532.1429	108.23148	24.900927	133.71936	7.363126	2476000	-3.33786e-08	26.551523	-0.00016130971	-0.008142471	-0.96081066	-8.4935455e-05	0.0	79.0	2793.7086386680603
619	680.9056	1.3981098	683.1451	678.4886	532.5714	108.52517	24.13989	133.83876	2.8587227	2480000	3.552437e-08	47.441734	-0.00019324731	-0.0077819824	-0.96081066	-0.00010869989	0.0	79.0	2798.0231170654297
620	681.1805	1.5639554	683.2387	678.60236	532.7143	108.65696	24.402061	131.18481	8.920843	2484000	2.503395e-08	40.54089	-0.000102719074	-0.009216309	-0.96081066	-8.789599e-07	0.0	79.0	2802.423924922943
621	680.4681	0.7018607	681.63275	679.9817	532.2857	108.51784	24.754402	132.36325	7.667385	2488000	6.7949295e-09	29.710548	-0.00018616188	-0.007265091	-0.96081066	-0.00012427136	0.0	79.0	2807.741201877594
622	680.3199	2.0490088	683.1424	677.1157	532.1429	108.61127	24.093458	130.21452	7.634623	2492000	1.4305115e-09	66.30617	-0.00023588752	-0.019958496	-0.96081066	-8.865055e-05	0.0	79.0	2812.048994064331
623	680.311	1.7767259	683.29877	678.42316	532.1429	108.94887	24.088259	134.12857	8.465466	2496000	9.059906e-09	31.470774	-0.00019176913	-0.010700226	-0.96081066	-0.00016253	0.0	79.0	2816.8798055648804
624	681.5531	1.1296291	683.1011	680.0768	533.0	108.4012	24.419886	130.42235	5.980506	2500000	2.5749207e-08	30.311749	-0.00018385363	-0.010158539	-0.96081066	1.2861878e-05	0.0	79.0	2821.817711830139
